longitude,latitude,boug,isostatic,resboug
100.8,30.8,-454.37377,35.025758,-138.34305
100.9,30.8,-441.2503,57.890193,-128.17661
101,30.8,-428.90046,-65.573654,-118.78381
101.1,30.8,-438.80363,-74.133243,-131.38491
101.2,30.8,-448.25583,45.286407,-143.53504
101.3,30.8,-434.56325,-2.0420018,-131.79377
101.4,30.8,-419.24511,80.567174,-118.42695
101.5,30.8,-415.6499,35.793453,-116.78306
101.6,30.8,-412.08573,-14.945459,-117.63428
101.7,30.8,-398.4825,22.506341,-108.44644
101.8,30.8,-386.37808,-19.580356,-100.58208
101.9,30.8,-397.36302,-22.727737,-115.80709
102,30.8,-406.44445,28.428066,-129.12858
102.1,30.8,-381.10719,-12.518024,-110.5867
102.2,30.8,-354.55708,30.490958,-90.831979
102.3,30.8,-352.1819,124.22967,-97.083959
102.4,30.8,-351.40627,168.6717,-104.93549
102.5,30.8,-338.014,133.91897,-100.17038
102.6,30.8,-322.70087,80.597483,-96.07507
102.7,30.8,-309.9396,82.050276,-94.531621
102.8,30.8,-302.07138,91.933868,-96.908009
102.9,30.8,-319.97561,170.87946,-125.05685
103,30.8,-336.45907,173.9899,-151.78491
103.1,30.8,-318.55525,59.103091,-143.38767
103.2,30.8,-290.49222,-47.19202,-124.83122
103.3,30.8,-240.51098,-21.731141,-82.979825
103.4,30.8,-194.72176,-67.305456,-45.320455
103.5,30.8,-197.12736,-102.74077,-55.855904
103.6,30.8,-205.52504,-137.67418,-68.871015
103.7,30.8,-197.30327,-130.23616,-65.266676
103.8,30.8,-187.01521,-122.18741,-59.997972
103.9,30.8,-178.40529,-116.71251,-56.407409
104,30.8,-170.53982,-111.8701,-53.561295
104.1,30.8,-164.33029,-108.34773,-51.159012
104.2,30.8,-157.92743,-104.18417,-48.563399
104.3,30.8,-149.85322,-96.669789,-44.324076
104.4,30.8,-141.85205,-90.907922,-40.157793
104.5,30.8,-134.16614,-64.075977,-36.30677
104.6,30.8,-127.64109,-77.144822,-32.549707
104.7,30.8,-124.75409,-70.451008,-32.430693
104.8,30.8,-122.82872,-69.757254,-33.432933
104.9,30.8,-122.17154,-71.787237,-35.703362
105,30.8,-121.55451,-77.664184,-38.013941
105.1,30.8,-119.19617,-70.603309,-37.274332
105.2,30.8,-116.81105,-71.801073,-36.507943
105.3,30.8,-115.94164,-67.908605,-38.053787
105.4,30.8,-115.35848,-79.529642,-39.885881
105.5,30.8,-114.66861,-74.361168,-41.611264
105.6,30.8,-114.46963,-73.714327,-44.293144
105.7,30.8,-116.62931,-75.090251,-49.333684
105.8,30.8,-118.71872,-74.268568,-53.641839
105.9,30.8,-118.1208,-68.632218,-55.262665
106,30.8,-117.13521,-78.955105,-56.49582
106.1,30.8,-115.55792,-84.879478,-56.217311
106.2,30.8,-114.33976,-80.078434,-56.297931
106.3,30.8,-116.42368,-82.274319,-60.48136
106.4,30.8,-118.53357,-80.913291,-64.690758
106.5,30.8,-118.25979,-70.450685,-66.516487
106.6,30.8,-116.89869,-62.035783,-66.776972
106.7,30.8,-113.14507,-72.837628,-64.644936
106.8,30.8,-109.01609,-68.148822,-62.46547
106.9,30.8,-107.39876,-73.69726,-62.797654
107,30.8,-100.17367,-69.047367,-57.522077
96,30.9,-499.23728,-72.538218,-186.74056
96.1,30.9,-518.29253,-126.07872,-188.99598
96.2,30.9,-506.76226,-94.730628,-161.98741
96.3,30.9,-516.28889,-64.061781,-156.03575
96.4,30.9,-525.17314,-63.652926,-149.44171
96.5,30.9,-520.88217,-28.683514,-129.67245
96.6,30.9,-514.7614,31.852303,-120.26861
96.7,30.9,-515.28423,18.901345,-115.92457
96.8,30.9,-516.66635,33.754167,-112.43981
96.9,30.9,-517.96735,15.098574,-108.87393
97,30.9,-518.37372,15.252029,-104.41342
97.1,30.9,-514.60975,-89.366234,-100.88514
97.2,30.9,-510.9545,37.78654,-96.40982
97.3,30.9,-511.60226,-59.934977,-96.237506
97.4,30.9,-511.97616,-98.936842,-95.791332
97.5,30.9,-507.21413,-17.814602,-90.209228
97.6,30.9,-502.28937,-19.271854,-84.745348
97.7,30.9,-501.97405,-22.987278,-84.618656
97.8,30.9,-502.63562,31.88585,-85.468855
97.9,30.9,-503.52137,37.718007,-86.543233
98,30.9,-504.12449,-36.33423,-87.334982
98.1,30.9,-503.45407,-27.490356,-87.197253
98.2,30.9,-502.08048,-61.049883,-86.996093
98.3,30.9,-498.91979,-72.556623,-85.007834
98.4,30.9,-496.16795,-49.203202,-83.428424
98.5,30.9,-497.66259,3.4932752,-86.095494
98.6,30.9,-499.22979,-1.4328783,-89.776527
98.7,30.9,-496.23401,21.828588,-89.311371
98.8,30.9,-492.42294,-84.645983,-88.030926
98.9,30.9,-487.87217,-30.942526,-86.010781
99,30.9,-485.05296,10.056789,-85.722196
99.1,30.9,-492.11943,-20.074495,-95.69675
99.2,30.9,-499.35081,38.193718,-106.75998
99.3,30.9,-497.34243,-53.40074,-108.58345
99.4,30.9,-494.19992,14.121713,-109.27279
99.5,30.9,-494.32333,15.453849,-113.22805
99.6,30.9,-494.90833,-41.449605,-120.30808
99.7,30.9,-495.3096,-31.102224,-126.37124
99.8,30.9,-495.62103,-19.769281,-132.34456
99.9,30.9,-496.6334,14.711291,-139.01882
100,30.9,-495.52166,24.10845,-143.56897
100.1,30.9,-484.2943,-32.515052,-138.62437
100.2,30.9,-472.53643,-74.612403,-132.20426
100.3,30.9,-468.83643,-44.15274,-133.84201
100.4,30.9,-465.97729,-22.48346,-136.32063
100.5,30.9,-458.77229,11.481203,-134.45338
100.6,30.9,-452.326,16.248016,-130.3036
100.7,30.9,-453.39477,58.509746,-134.32941
100.8,30.9,-454.72915,27.05675,-138.62082
100.9,30.9,-449.64076,32.481035,-136.48947
101,30.9,-444.47006,22.088584,-134.2758
101.1,30.9,-445.68822,-77.770844,-138.19189
101.2,30.9,-445.89371,-34.645834,-140.3487
101.3,30.9,-435.46664,6.2357479,-131.87294
101.4,30.9,-424.58322,71.758145,-122.94084
101.5,30.9,-422.64077,9.8804782,-122.94971
101.6,30.9,-420.29717,123.8533,-125.0215
101.7,30.9,-407.29825,52.206592,-116.26264
101.8,30.9,-394.16111,-144.4789,-107.36557
101.9,30.9,-391.72077,-78.890232,-109.16529
102,30.9,-389.45052,16.311065,-111.1351
102.1,30.9,-377.76695,134.58543,-106.24692
102.2,30.9,-365.684,138.49492,-102.79113
102.3,30.9,-360.39811,60.926627,-106.1324
102.4,30.9,-355.25918,2.8052652,-109.62063
102.5,30.9,-344.17323,113.87606,-107.16184
102.6,30.9,-331.94777,130.3562,-106.1542
102.7,30.9,-320.25985,117.63572,-104.71089
102.8,30.9,-311.99783,92.308209,-106.69348
102.9,30.9,-320.97437,157.11668,-125.91462
103,30.9,-329.04509,-12.071843,-144.22995
103.1,30.9,-317.34415,61.545807,-142.03559
103.2,30.9,-296.3435,-8.9290438,-129.16479
103.3,30.9,-249.46218,-90.247783,-90.413316
103.4,30.9,-205.79291,-70.427083,-54.873895
103.5,30.9,-203.75325,-43.643132,-60.964085
103.6,30.9,-207.89743,-132.43294,-69.725696
103.7,30.9,-200.21341,-127.66001,-67.061032
103.8,30.9,-190.80099,-122.83816,-62.667968
103.9,30.9,-182.61487,-118.79475,-59.501205
104,30.9,-174.80904,-114.57181,-56.714731
104.1,30.9,-167.05735,-110.06711,-52.770288
104.2,30.9,-158.7871,-104.59598,-48.334925
104.3,30.9,-147.57012,-95.28241,-40.952832
104.4,30.9,-137.16143,-87.113023,-34.379029
104.5,30.9,-133.18913,-52.574246,-34.241616
104.6,30.9,-130.74879,-76.781603,-34.569263
104.7,30.9,-128.64535,-75.461919,-35.393432
104.8,30.9,-126.625,-71.538162,-36.300691
104.9,30.9,-123.65962,-74.506933,-36.26292
105,30.9,-120.84991,-69.010061,-36.38082
105.1,30.9,-119.48549,-71.116559,-36.635131
105.2,30.9,-118.23328,-72.663477,-37.798174
105.3,30.9,-115.99773,-68.74845,-37.977878
105.4,30.9,-113.89505,-71.23634,-38.290452
105.5,30.9,-113.08937,-65.280265,-39.900026
105.6,30.9,-112.9111,-68.684879,-42.602616
105.7,30.9,-114.32642,-67.972861,-46.236681
105.8,30.9,-115.59648,-75.512968,-49.725487
105.9,30.9,-114.26765,-64.891033,-50.615402
106,30.9,-112.94714,-77.454198,-51.513637
106.1,30.9,-114.00402,-76.271775,-53.869298
106.2,30.9,-115.34559,-78.061206,-57.310377
106.3,30.9,-115.77175,-79.718982,-59.836045
106.4,30.9,-116.24719,-79.522632,-62.410994
106.5,30.9,-118.45256,-78.481013,-66.715873
106.6,30.9,-119.76334,-50.680863,-69.648237
106.7,30.9,-115.80612,-74.714922,-67.640531
106.8,30.9,-111.52426,-72.224504,-65.308184
106.9,30.9,-113.39737,-80.703556,-69.130808
107,30.9,-109.10166,-74.504439,-66.784612
96,31,-517.03933,52.863117,-204.1926
96.1,31,-527.31678,-19.331043,-198.99176
96.2,31,-505.9259,17.399058,-162.12259
96.3,31,-515.56606,-19.78452,-156.28446
96.4,31,-525.78396,32.698045,-151.02407
96.5,31,-521.85186,35.510494,-131.61367
96.6,31,-515.79028,29.591807,-120.68522
96.7,31,-514.15835,15.32469,-114.18641
96.8,31,-513.30214,46.187551,-108.46332
96.9,31,-515.76591,-76.86265,-106.06021
97,31,-516.99646,-4.0842575,-102.42388
97.1,31,-507.78616,24.048147,-92.393509
97.2,31,-499.45789,-73.654549,-83.245165
97.3,31,-505.27918,-112.05769,-88.246381
97.4,31,-511.48306,-29.809125,-93.630186
97.5,31,-507.5053,-1.8708301,-88.832352
97.6,31,-502.88359,27.943031,-84.39927
97.7,31,-504.19374,-5.5011074,-85.898049
97.8,31,-506.52673,17.246089,-88.419667
97.9,31,-509.18704,21.975477,-91.268606
98,31,-510.17356,29.610271,-92.443754
98.1,31,-500.54642,-40.145858,-83.989044
98.2,31,-490.95607,-46.79045,-75.571124
98.3,31,-493.92082,-51.210746,-79.708305
98.4,31,-498.02911,-20.945745,-84.989025
98.5,31,-499.03184,24.740979,-87.164185
98.6,31,-498.4857,-82.98315,-89.14867
98.7,31,-486.83818,-22.070978,-80.031775
98.8,31,-475.78344,-135.07359,-71.50766
98.9,31,-479.42589,-31.565421,-77.680734
99,31,-485.60643,25.402365,-86.391899
99.1,31,-494.00053,-7.5120952,-98.61785
99.2,31,-501.31824,-7.999933,-109.76741
99.3,31,-496.49215,-18.625029,-108.77317
99.4,31,-490.59141,19.297734,-106.70428
99.5,31,-490.67033,19.890605,-110.61505
99.6,31,-491.61308,-52.821785,-117.21969
99.7,31,-493.67959,-16.48426,-124.9481
99.8,31,-495.45209,13.989194,-132.38249
99.9,31,-496.28458,23.56946,-138.87687
100,31,-494.13046,47.780708,-142.38464
100.1,31,-476.30273,0.44473959,-129.89467
100.2,31,-459.04171,-70.298823,-117.9714
100.3,31,-462.39135,-65.586974,-126.6588
100.4,31,-467.30751,-7.5787382,-136.91271
100.5,31,-461.56962,16.521431,-136.51258
100.6,31,-455.43621,49.750399,-133.3362
100.7,31,-454.38864,44.639888,-135.24567
100.8,31,-454.53217,59.499684,-138.34623
100.9,31,-457.58304,28.79343,-144.35414
101,31,-459.67145,16.292264,-149.39958
101.1,31,-452.07611,-110.80643,-143.75556
101.2,31,-442.83065,-5.8307971,-136.46142
101.3,31,-435.53101,43.903622,-131.11309
101.4,31,-429.05076,81.17428,-126.58416
101.5,31,-428.91914,85.672539,-128.40386
101.6,31,-428.1217,30.26349,-131.84648
101.7,31,-416.15864,-94.146963,-124.12349
101.8,31,-402.11139,40.150823,-114.3163
101.9,31,-385.63762,-1.4853024,-102.08259
102,31,-371.21452,-56.59254,-91.899558
102.1,31,-372.72812,-83.522222,-102.04032
102.2,31,-375.1769,-15.768873,-113.11626
102.3,31,-367.77386,-24.152915,-114.34038
102.4,31,-359.24265,-24.243019,-114.43633
102.5,31,-351.13526,39.958895,-114.9561
102.6,31,-342.26313,30.13285,-116.32858
102.7,31,-331.25835,50.76663,-115.5684
102.8,31,-321.50252,62.089972,-116.05718
102.9,31,-319.59677,150.0969,-124.39604
103,31,-317.36334,169.57296,-132.40722
103.1,31,-311.07908,27.279505,-134.25281
103.2,31,-297.85394,26.061144,-129.15752
103.3,31,-256.69475,63.749416,-96.128177
103.4,31,-217.66405,-1.6833387,-65.227326
103.5,31,-211.65493,-90.396708,-67.348056
103.6,31,-210.73175,-128.21346,-71.444232
103.7,31,-202.24742,-126.78293,-67.979258
103.8,31,-192.76422,-116.85187,-63.515415
103.9,31,-185.21136,-114.56137,-60.981911
104,31,-178.10647,-114.39832,-58.896378
104.1,31,-169.24543,-111.13553,-53.870224
104.2,31,-159.47077,-104.83179,-47.930451
104.3,31,-145.57011,-92.946505,-37.864678
104.4,31,-133.03787,-80.75016,-29.167325
104.5,31,-132.57023,-60.912555,-32.534572
104.6,31,-133.86592,-51.011733,-36.757871
104.7,31,-132.42114,-82.820593,-38.240701
104.8,31,-130.39719,-81.132538,-39.14436
104.9,31,-125.41603,-76.487274,-37.090809
105,31,-120.67969,-69.735562,-35.282078
105.1,31,-120.33438,-70.062042,-37.352022
105.2,31,-120.14304,-72.333935,-39.575936
105.3,31,-116.50964,-68.924465,-38.35779
105.4,31,-112.87492,-71.335861,-37.138324
105.5,31,-111.91991,-61.647572,-38.598568
105.6,31,-111.66673,-65.984962,-40.564133
105.7,31,-112.1513,-63.670404,-43.267448
105.8,31,-112.46951,-67.907393,-45.804404
105.9,31,-110.48684,-70.515293,-46.040479
106,31,-109.03477,-67.271781,-46.807155
106.1,31,-112.97388,-74.233949,-52.845773
106.2,31,-117.06369,-68.694759,-59.035092
106.3,31,-115.85056,-81.701199,-59.921471
106.4,31,-114.57428,-78.409547,-60.744699
106.5,31,-119.01706,-80.613025,-67.286988
106.6,31,-122.74079,-71.236836,-72.960232
106.7,31,-118.39719,-67.117166,-70.566145
106.8,31,-113.86992,-83.079513,-67.988389
106.9,31,-119.25332,-84.208238,-75.321302
107,31,-117.9449,-70.359725,-75.962396
96,31.1,-517.53872,-3.2829361,-207.45179
96.1,31.1,-531.72843,15.109203,-206.1632
96.2,31.1,-513.41194,26.259926,-172.36842
96.3,31.1,-518.4313,-7.1985743,-161.90949
96.4,31.1,-524.17747,1.1628605,-152.17737
96.5,31.1,-522.50574,4.5140673,-137.41699
96.6,31.1,-519.31773,16.883217,-129.3621
96.7,31.1,-519.02435,-43.732427,-124.20184
96.8,31.1,-518.22256,-84.1338,-118.53318
96.9,31.1,-513.21604,-40.499315,-108.65978
97,31.1,-507.38309,-56.611528,-96.670798
97.1,31.1,-501.77192,-9.7971945,-90.239553
97.2,31.1,-498.20737,-122.9003,-85.854929
97.3,31.1,-505.02653,-24.248316,-91.854015
97.4,31.1,-511.83684,15.854758,-97.844251
97.5,31.1,-507.72306,44.824794,-92.654592
97.6,31.1,-503.02832,22.871836,-88.14848
97.7,31.1,-506.37897,-5.3350699,-91.687758
97.8,31.1,-510.33812,-10.301906,-95.835537
97.9,31.1,-510.24395,-3.3778638,-95.929995
98,31.1,-508.30291,-59.658685,-93.968369
98.1,31.1,-501.27496,-71.216944,-88.112849
98.2,31.1,-494.30721,-51.03731,-82.317529
98.3,31.1,-493.69341,41.611816,-82.876159
98.4,31.1,-493.06094,8.6547508,-83.41612
98.5,31.1,-486.06649,0.4219448,-77.632948
98.6,31.1,-479.13321,44.527644,-73.230293
98.7,31.1,-477.54526,-103.69373,-74.172967
98.8,31.1,-477.3419,45.311268,-76.500232
98.9,31.1,-478.55328,-90.594148,-80.242237
99,31.1,-480.55335,-20.040822,-85.353772
99.1,31.1,-484.56133,-75.440791,-93.193602
99.2,31.1,-488.4894,9.7553721,-100.95352
99.3,31.1,-489.68,-3.6394257,-105.97597
99.4,31.1,-490.46737,-3.755005,-110.59519
99.5,31.1,-492.1822,25.208607,-115.62029
99.6,31.1,-493.93472,-55.703251,-123.0347
99.7,31.1,-495.27112,16.409466,-130.03299
99.8,31.1,-495.7595,1.2536558,-136.18327
99.9,31.1,-493.58563,57.506678,-139.67129
100,31.1,-489.05774,28.780928,-140.9206
100.1,31.1,-476.16487,0.47063448,-133.36548
100.2,31.1,-464.05806,57.139561,-126.59643
100.3,31.1,-465.10551,-71.660088,-132.98163
100.4,31.1,-467.11522,3.6980984,-140.3291
100.5,31.1,-460.61625,29.231138,-138.85049
100.6,31.1,-454.08788,42.477415,-135.27916
100.7,31.1,-454.89557,39.654353,-139.04388
100.8,31.1,-456.67441,-27.736046,-143.77976
100.9,31.1,-456.14504,-15.114443,-146.20742
101,31.1,-455.05068,-59.142025,-147.62479
101.1,31.1,-453.4268,-27.623459,-147.95223
101.2,31.1,-449.7206,42.366091,-146.19734
101.3,31.1,-436.9375,84.036191,-135.36556
101.4,31.1,-424.4164,40.574732,-124.79578
101.5,31.1,-424.23129,-23.955996,-126.53641
101.6,31.1,-424.21719,58.128535,-130.76237
101.7,31.1,-412.74548,59.41142,-123.53073
101.8,31.1,-399.05264,19.696899,-114.07795
101.9,31.1,-384.62244,-38.986123,-103.88781
102,31.1,-372.28182,58.559951,-96.590692
102.1,31.1,-371.55353,71.492439,-104.48956
102.2,31.1,-372.18743,69.626923,-113.75062
102.3,31.1,-367.96358,5.5520514,-118.15393
102.4,31.1,-363.40754,12.571324,-122.22505
102.5,31.1,-362.66172,77.921017,-130.97873
102.6,31.1,-360.59484,120.85516,-139.15646
102.7,31.1,-348.7049,78.442023,-137.51113
102.8,31.1,-336.34376,177.24023,-135.3946
102.9,31.1,-330.76529,245.51917,-140.06073
103,31.1,-323.78941,187.55528,-141.74237
103.1,31.1,-305.50894,195.53496,-131.59175
103.2,31.1,-282.54132,70.932555,-116.75398
103.3,31.1,-250.09355,-52.699048,-92.436055
103.4,31.1,-221.14855,119.8972,-71.620905
103.5,31.1,-219.30149,-33.999221,-76.445274
103.6,31.1,-220.07992,-37.800709,-82.24306
103.7,31.1,-203.98127,-97.726374,-71.163767
103.8,31.1,-187.26901,-93.778137,-59.470863
103.9,31.1,-182.39368,-105.24971,-59.614889
104,31.1,-178.98453,-112.47725,-61.045003
104.1,31.1,-171.01931,-111.22994,-56.91467
104.2,31.1,-162.19476,-105.76434,-51.925007
104.3,31.1,-152.76707,-98.352023,-46.332204
104.4,31.1,-144.25821,-90.514954,-41.658231
104.5,31.1,-140.45231,-68.346774,-40.589717
104.6,31.1,-137.8436,-79.173879,-40.908616
104.7,31.1,-135.73584,-83.784026,-41.728465
104.8,31.1,-133.51672,-81.45294,-42.436955
104.9,31.1,-129.58032,-81.099424,-41.428164
105,31.1,-125.76725,-79.749587,-40.387697
105.1,31.1,-124.08661,-80.868075,-41.122311
105.2,31.1,-122.39732,-73.468564,-41.848275
105.3,31.1,-118.33723,-63.138427,-40.203438
105.4,31.1,-114.35817,-64.757623,-38.639632
105.5,31.1,-112.87416,-69.54366,-39.741344
105.6,31.1,-112.02523,-63.096474,-41.111159
105.7,31.1,-111.62585,-63.70478,-42.930525
105.8,31.1,-111.24308,-66.345068,-44.7665
105.9,31.1,-110.02032,-65.010343,-45.762485
106,31.1,-109.50534,-68.638072,-47.315276
106.1,31.1,-113.15135,-73.627664,-53.060795
106.2,31.1,-117.08606,-77.114513,-59.095014
106.3,31.1,-118.03255,-77.165282,-62.141012
106.4,31.1,-118.63102,-76.532136,-64.838991
106.5,31.1,-120.63798,-81.226259,-70.354651
106.6,31.1,-121.91119,-83.39519,-73.577375
106.7,31.1,-119.05647,-76.621691,-72.672168
106.8,31.1,-116.13138,-67.650484,-71.696592
106.9,31.1,-119.85607,-72.942686,-77.370796
107,31.1,-116.6532,-74.218421,-74.916851
96,31.2,-516.89191,-73.957906,-209.56477
96.1,31.2,-535.48247,-38.469314,-212.67704
96.2,31.2,-520.98681,-9.3062238,-182.70309
96.3,31.2,-521.94448,7.2026645,-168.18247
96.4,31.2,-523.47158,14.856704,-156.62092
96.5,31.2,-523.8718,-73.436133,-143.93248
96.6,31.2,-523.16929,-80.347251,-138.3631
96.7,31.2,-523.85307,-32.6621,-134.18
96.8,31.2,-523.07379,-0.08472695,-128.53384
96.9,31.2,-511.22163,-90.568684,-110.52565
97,31.2,-499.09975,-118.97818,-92.247742
97.1,31.2,-497.45938,-77.59019,-89.787298
97.2,31.2,-498.48552,-117.58019,-89.993363
97.3,31.2,-505.46398,-22.334499,-96.151749
97.4,31.2,-512.23592,-1.0031943,-101.84781
97.5,31.2,-508.34953,11.056649,-96.885541
97.6,31.2,-504.06984,-18.477126,-92.794479
97.7,31.2,-509.18546,27.015487,-98.098728
97.8,31.2,-514.18522,20.448215,-103.28712
97.9,31.2,-510.97981,-47.444224,-100.06112
98,31.2,-506.2375,-15.270461,-95.298223
98.1,31.2,-502.58326,-50.804012,-92.816414
98.2,31.2,-498.71634,8.8215369,-90.121924
98.3,31.2,-493.81516,2.5262051,-86.393174
98.4,31.2,-487.63027,11.734153,-81.419562
98.5,31.2,-472.85621,-62.61602,-67.85678
98.6,31.2,-460.35913,-104.19809,-57.890325
98.7,31.2,-469.74853,48.314068,-69.81035
98.8,31.2,-480.7573,-43.645482,-83.349745
98.9,31.2,-478.73858,-19.233738,-84.442489
99,31.2,-475.64432,28.982464,-84.459694
99.1,31.2,-475.22764,53.359679,-87.874865
99.2,31.2,-475.88582,-13.245955,-92.364896
99.3,31.2,-482.64742,26.122073,-102.95835
99.4,31.2,-489.66744,1.6354948,-113.28863
99.5,31.2,-493.14516,12.377345,-120.07662
99.6,31.2,-495.96903,5.970591,-128.56238
99.7,31.2,-496.52393,5.3037259,-134.77917
99.8,31.2,-495.65442,18.265469,-139.57155
99.9,31.2,-490.74805,28.434199,-140.44238
100,31.2,-484.45425,38.422848,-139.92578
100.1,31.2,-477.35908,30.514692,-138.16837
100.2,31.2,-470.83208,-30.585239,-136.97913
100.3,31.2,-468.86598,-90.647814,-140.35078
100.4,31.2,-467.01042,45.229992,-143.51558
100.5,31.2,-459.42167,33.672707,-140.9472
100.6,31.2,-452.54495,26.329857,-137.02751
100.7,31.2,-455.29768,-40.46692,-142.73728
100.8,31.2,-458.46352,-67.48133,-148.86015
100.9,31.2,-453.50455,-37.778069,-146.41291
101,31.2,-448.82013,-11.932242,-144.24022
101.1,31.2,-454.24993,51.944365,-151.62133
101.2,31.2,-457.41293,45.758307,-156.73565
101.3,31.2,-439.39914,69.930179,-140.67318
101.4,31.2,-420.16514,59.493423,-123.36492
101.5,31.2,-418.54026,-28.341826,-123.66578
101.6,31.2,-418.30207,97.297295,-127.66765
101.7,31.2,-407.81815,63.666959,-121.4238
101.8,31.2,-395.92852,88.544543,-113.77423
101.9,31.2,-385.35775,-45.431654,-108.24696
102,31.2,-376.19683,-123.15566,-104.12954
102.1,31.2,-372.59244,10.104331,-109.15231
102.2,31.2,-370.31025,13.730102,-115.49728
102.3,31.2,-368.80367,126.53001,-122.61786
102.4,31.2,-367.53301,58.158366,-130.8467
102.5,31.2,-372.27101,77.156971,-145.08419
102.6,31.2,-375.23235,47.324003,-158.29014
102.7,31.2,-362.24902,125.35907,-155.55142
102.8,31.2,-348.38149,158.93246,-151.9285
102.9,31.2,-341.335,200.12831,-153.53952
103,31.2,-331.64522,106.36232,-152.50726
103.1,31.2,-302.03121,73.163898,-131.02309
103.2,31.2,-269.32251,88.8539,-106.44424
103.3,31.2,-245.43619,171.52191,-90.687774
103.4,31.2,-225.80809,26.449319,-77.731103
103.5,31.2,-226.23882,-81.243993,-84.833262
103.6,31.2,-227.38485,63.164629,-90.998649
103.7,31.2,-204.57577,13.868174,-73.208925
103.8,31.2,-181.96524,-28.573029,-55.617751
103.9,31.2,-179.74215,-57.924102,-58.233925
104,31.2,-179.59426,-105.24942,-62.925299
104.1,31.2,-172.71824,-106.54686,-59.884166
104.2,31.2,-165.2883,-105.38696,-56.289113
104.3,31.2,-160.56539,-102.79139,-55.401089
104.4,31.2,-156.1437,-99.26542,-53.716786
104.5,31.2,-148.95808,-87.377265,-49.268552
104.6,31.2,-142.32024,-85.44196,-45.558321
104.7,31.2,-139.35723,-83.598602,-45.52292
104.8,31.2,-136.85451,-83.783044,-45.947809
104.9,31.2,-134.13699,-81.84928,-46.002892
105,31.2,-131.43091,-86.308968,-46.069416
105.1,31.2,-128.37809,-76.650206,-45.431849
105.2,31.2,-125.17618,-73.1124,-44.645193
105.3,31.2,-120.94368,-74.030296,-42.827947
105.4,31.2,-116.87042,-73.204024,-41.340408
105.5,31.2,-114.81581,-67.230635,-41.87152
105.6,31.2,-113.22511,-60.377575,-42.499565
105.7,31.2,-111.88385,-64.63457,-43.377051
105.8,31.2,-110.77264,-66.322488,-44.484586
105.9,31.2,-110.21745,-65.991229,-45.997167
106,31.2,-110.39923,-69.419997,-48.246718
106.1,31.2,-113.28599,-73.650338,-53.232986
106.2,31.2,-116.65632,-75.789052,-58.702825
106.3,31.2,-119.70161,-76.81897,-63.847624
106.4,31.2,-122.28986,-81.422592,-69.944574
106.5,31.2,-121.9906,-75.637041,-73.154014
106.6,31.2,-120.89183,-75.993818,-74.004758
106.7,31.2,-119.49558,-65.864289,-74.558021
106.8,31.2,-118.05327,-79.201374,-75.065225
106.9,31.2,-119.92653,-66.743099,-77.68741
107,31.2,-114.73266,-45.538217,-73.242465
96,31.3,-524.61151,12.149262,-220.04417
96.1,31.3,-539.97777,9.658991,-219.93213
96.2,31.3,-522.11077,-20.059184,-186.58684
96.3,31.3,-526.88006,-35.577125,-178.26748
96.4,31.3,-532.31348,-40.67465,-170.61225
96.5,31.3,-530.74468,-29.812745,-155.9548
96.6,31.3,-527.03238,-76.036887,-147.37562
96.7,31.3,-522.36779,-29.273413,-137.84415
96.8,31.3,-517.36758,33.724728,-126.68791
96.9,31.3,-513.02171,-8.0590308,-116.18602
97,31.3,-508.69798,-35.757324,-105.70626
97.1,31.3,-503.79294,-2.0772492,-99.981142
97.2,31.3,-500.24398,-50.032243,-95.612107
97.3,31.3,-503.43738,17.08845,-97.729628
97.4,31.3,-507.857,-3.5661115,-101.07337
97.5,31.3,-511.33644,-51.271773,-103.47693
97.6,31.3,-514.40812,-39.116197,-106.73724
97.7,31.3,-516.9094,17.836,-109.42715
97.8,31.3,-518.081,-14.685832,-110.57816
97.9,31.3,-513.93439,-9.6435015,-106.41096
98,31.3,-508.79076,-50.069674,-101.24675
98.1,31.3,-504.92564,-17.989345,-98.554058
98.2,31.3,-500.39954,-18.725605,-95.200388
98.3,31.3,-491.98936,-13.338483,-88.001487
98.4,31.3,-482.60846,49.001917,-79.831865
98.5,31.3,-471.42879,-42.826321,-69.863473
98.6,31.3,-463.26665,-68.925507,-64.231958
98.7,31.3,-471.91046,-83.727398,-75.406392
98.8,31.3,-481.43044,-104.44389,-88.037837
98.9,31.3,-477.61275,-37.030013,-87.331612
99,31.3,-473.16552,-24.969155,-85.995846
99.1,31.3,-477.60583,-16.981337,-94.268007
99.2,31.3,-482.45991,-29.11315,-102.95394
99.3,31.3,-480.92228,39.043725,-104.72657
99.4,31.3,-479.63321,27.904667,-106.74777
99.5,31.3,-486.22532,9.6681847,-116.65015
99.6,31.3,-493.08491,-58.324359,-129.17163
99.7,31.3,-493.47943,26.038714,-135.22804
99.8,31.3,-492.07474,12.887939,-139.60055
99.9,31.3,-489.19381,-5.2805729,-142.49682
100,31.3,-485.38848,5.130699,-144.46869
100.1,31.3,-479.73064,-24.144578,-144.14861
100.2,31.3,-474.09941,-6.0852196,-143.85513
100.3,31.3,-470.37504,6.7083249,-145.15112
100.4,31.3,-466.56815,-19.939297,-146.3646
100.5,31.3,-460.2425,14.489597,-145.05931
100.6,31.3,-454.96643,49.996249,-142.74027
100.7,31.3,-457.47344,-30.886343,-148.20432
100.8,31.3,-459.92173,-76.777098,-153.16434
100.9,31.3,-453.52809,-45.975063,-149.28243
