longitude,latitude,depth,density,variance
103.5,23.0,52.5,2.9227395,0.044941509
104.0,23.0,52.5,3.0422927,0.044941866
104.5,23.0,52.5,2.9801898,0.044942612
105.0,23.0,52.5,3.245396,0.044944328
105.5,23.0,52.5,3.2682385,0.044947945
106.0,23.0,52.5,3.1104493,0.044954391
106.5,23.0,52.5,3.1735219,0.045011643
107.0,23.0,52.5,3.144869,0.045099848
96.0,23.5,52.5,3.2164839,0.045102829
96.5,23.5,52.5,3.4702603,0.045014754
97.0,23.5,52.5,3.2754872,0.044957582
97.5,23.5,52.5,2.9308878,0.04495119
98.0,23.5,52.5,3.0715787,0.044947626
98.5,23.5,52.5,3.2201432,0.044945959
99.0,23.5,52.5,3.1384786,0.044945224
99.5,23.5,52.5,2.9401887,0.044944876
100.0,23.5,52.5,3.1659333,0.044944697
100.5,23.5,52.5,3.1466433,0.044944619
101.0,23.5,52.5,3.1749379,0.044944577
101.5,23.5,52.5,3.0937531,0.04494457
102.0,23.5,52.5,3.0263554,0.044944577
102.5,23.5,52.5,3.066918,0.044944618
103.0,23.5,52.5,3.3400649,0.044944696
103.5,23.5,52.5,3.1824111,0.044944875
104.0,23.5,52.5,3.0674663,0.04494522
104.5,23.5,52.5,3.2640131,0.044945956
105.0,23.5,52.5,3.1258948,0.044947608
105.5,23.5,52.5,3.1229977,0.044951174
106.0,23.5,52.5,3.2258306,0.044957488
106.5,23.5,52.5,3.1494709,0.045014385
107.0,23.5,52.5,3.2086361,0.045102417
96.0,24.0,52.5,3.3326042,0.045106413
96.5,24.0,52.5,3.1798142,0.045018918
97.0,24.0,52.5,3.3981902,0.044962164
97.5,24.0,52.5,3.1339518,0.044955806
98.0,24.0,52.5,3.1057184,0.044952264
98.5,24.0,52.5,3.2448851,0.044950613
99.0,24.0,52.5,3.0166167,0.04494988
99.5,24.0,52.5,3.3142127,0.044949537
100.0,24.0,52.5,3.2567732,0.044949359
100.5,24.0,52.5,3.0951965,0.044949282
101.0,24.0,52.5,2.979824,0.044949241
101.5,24.0,52.5,3.082414,0.044949234
102.0,24.0,52.5,3.2370442,0.044949241
102.5,24.0,52.5,3.0967199,0.044949282
103.0,24.0,52.5,3.0917653,0.044949358
103.5,24.0,52.5,3.1652517,0.044949536
104.0,24.0,52.5,3.1148402,0.044949876
104.5,24.0,52.5,3.0514501,0.04495061
105.0,24.0,52.5,3.1283989,0.044952245
105.5,24.0,52.5,3.1936399,0.044955789
106.0,24.0,52.5,3.2383209,0.044962068
106.5,24.0,52.5,3.1671447,0.045018542
107.0,24.0,52.5,3.1879285,0.045106001
96.0,24.5,52.5,3.521585,0.045110448
96.5,24.5,52.5,3.0626426,0.045023587
97.0,24.5,52.5,3.2656542,0.04496721
97.5,24.5,52.5,3.2762646,0.044960892
98.0,24.5,52.5,3.1258459,0.04495739
98.5,24.5,52.5,3.2097875,0.044955769
99.0,24.5,52.5,2.9448732,0.044955044
99.5,24.5,52.5,3.2087575,0.044954709
100.0,24.5,52.5,3.0169637,0.044954534
100.5,24.5,52.5,3.1247676,0.044954459
101.0,24.5,52.5,3.2436145,0.044954418
101.5,24.5,52.5,3.1389958,0.044954412
102.0,24.5,52.5,3.0901661,0.044954418
102.5,24.5,52.5,3.1751105,0.044954459
103.0,24.5,52.5,3.205667,0.044954533
103.5,24.5,52.5,3.1497815,0.044954709
104.0,24.5,52.5,3.0913844,0.04495504
104.5,24.5,52.5,3.22646,0.044955766
105.0,24.5,52.5,3.1444713,0.044957372
105.5,24.5,52.5,3.1678397,0.044960876
106.0,24.5,52.5,3.145808,0.044967114
106.5,24.5,52.5,3.0867294,0.045023206
107.0,24.5,52.5,3.2003507,0.045110036
96.0,25.0,52.5,3.3197711,0.045114736
96.5,25.0,52.5,3.1239022,0.045028647
97.0,25.0,52.5,3.3276631,0.044972661
97.5,25.0,52.5,3.0268353,0.044966373
98.0,25.0,52.5,2.8332169,0.044962903
98.5,25.0,52.5,3.3029151,0.0449613
99.0,25.0,52.5,3.061789,0.044960581
99.5,25.0,52.5,3.0284873,0.044960251
100.0,25.0,52.5,3.1179793,0.044960077
100.5,25.0,52.5,3.1324787,0.044960004
101.0,25.0,52.5,3.1300772,0.044959963
101.5,25.0,52.5,3.0691354,0.044959957
102.0,25.0,52.5,3.2068394,0.044959963
102.5,25.0,52.5,3.124206,0.044960004
103.0,25.0,52.5,3.1221741,0.044960076
103.5,25.0,52.5,3.1445554,0.04496025
104.0,25.0,52.5,3.0837339,0.044960577
104.5,25.0,52.5,3.1919892,0.044961297
105.0,25.0,52.5,3.0953754,0.044962885
105.5,25.0,52.5,3.1768621,0.044966357
106.0,25.0,52.5,3.2283683,0.044972564
106.5,25.0,52.5,3.1715525,0.04502826
107.0,25.0,52.5,3.3270621,0.045114324
96.0,25.5,52.5,3.193527,0.045119189
96.5,25.5,52.5,3.2157281,0.045033929
97.0,25.5,52.5,3.2938331,0.044978334
97.5,25.5,52.5,3.5258552,0.044972074
98.0,25.5,52.5,3.2162556,0.044968642
98.5,25.5,52.5,2.9938527,0.04496706
99.0,25.5,52.5,3.2089897,0.044966349
99.5,25.5,52.5,3.1468781,0.044966025
100.0,25.5,52.5,3.2022833,0.044965853
100.5,25.5,52.5,3.0517825,0.044965781
101.0,25.5,52.5,3.1510578,0.044965742
101.5,25.5,52.5,2.9564974,0.044965735
102.0,25.5,52.5,3.1872946,0.044965741
102.5,25.5,52.5,3.0950216,0.044965781
103.0,25.5,52.5,2.9982704,0.044965852
103.5,25.5,52.5,3.1210106,0.044966024
104.0,25.5,52.5,3.1287348,0.044966345
104.5,25.5,52.5,3.1574947,0.044967057
105.0,25.5,52.5,3.1264874,0.044968624
105.5,25.5,52.5,3.165431,0.044972058
106.0,25.5,52.5,3.1347019,0.044978235
106.5,25.5,52.5,3.0212183,0.045033536
107.0,25.5,52.5,3.2282876,0.045118776
96.0,26.0,52.5,3.0905097,0.045123764
96.5,26.0,52.5,3.1160903,0.045039394
97.0,26.0,52.5,3.0844443,0.0449842
97.5,26.0,52.5,3.021162,0.044977969
98.0,26.0,52.5,3.3783226,0.044974573
98.5,26.0,52.5,2.9150545,0.04497301
99.0,26.0,52.5,2.993613,0.044972306
99.5,26.0,52.5,3.0295582,0.044971986
100.0,26.0,52.5,3.0070087,0.044971817
100.5,26.0,52.5,3.0250309,0.044971746
101.0,26.0,52.5,2.9944938,0.044971707
101.5,26.0,52.5,3.0344872,0.044971701
102.0,26.0,52.5,3.1120545,0.044971707
102.5,26.0,52.5,3.1096875,0.044971746
103.0,26.0,52.5,3.0302434,0.044971816
103.5,26.0,52.5,3.0813605,0.044971986
104.0,26.0,52.5,3.0891662,0.044972302
104.5,26.0,52.5,3.0895698,0.044973007
105.0,26.0,52.5,3.1895521,0.044974555
105.5,26.0,52.5,3.1996723,0.044977953
106.0,26.0,52.5,3.2588748,0.0449841
106.5,26.0,52.5,3.2252745,0.045038995
107.0,26.0,52.5,3.214131,0.045123351
96.0,26.5,52.5,3.1687437,0.045128451
96.5,26.5,52.5,3.484874,0.045045011
97.0,26.5,52.5,3.0861428,0.04499023
97.5,26.5,52.5,2.7027535,0.044984026
98.0,26.5,52.5,3.3542508,0.044980668
98.5,26.5,52.5,2.9683742,0.044979125
99.0,26.5,52.5,3.0752416,0.044978428
99.5,26.5,52.5,3.0165534,0.044978114
100.0,26.5,52.5,3.1273266,0.044977946
100.5,26.5,52.5,3.0089903,0.044977878
101.0,26.5,52.5,2.9621042,0.044977839
101.5,26.5,52.5,3.2634333,0.044977833
102.0,26.5,52.5,3.1394555,0.044977839
102.5,26.5,52.5,3.1359673,0.044977878
103.0,26.5,52.5,3.0498089,0.044977945
103.5,26.5,52.5,3.0884201,0.044978113
104.0,26.5,52.5,3.086576,0.044978424
104.5,26.5,52.5,3.1513917,0.044979122
105.0,26.5,52.5,3.1120785,0.044980649
105.5,26.5,52.5,3.1171984,0.044984009
106.0,26.5,52.5,3.1763037,0.044990128
106.5,26.5,52.5,3.1427607,0.045044607
107.0,26.5,52.5,3.1952071,0.045128038
96.0,27.0,52.5,3.1692761,0.045133239
96.5,27.0,52.5,3.3187997,0.045050774
97.0,27.0,52.5,3.3316776,0.044996417
97.5,27.0,52.5,3.1034889,0.04499024
98.0,27.0,52.5,3.3279154,0.044986921
98.5,27.0,52.5,2.9990349,0.044985398
99.0,27.0,52.5,3.0260738,0.044984708
99.5,27.0,52.5,3.1502716,0.044984399
100.0,27.0,52.5,3.1996671,0.044984233
100.5,27.0,52.5,3.0545052,0.044984165
101.0,27.0,52.5,3.0454739,0.044984127
101.5,27.0,52.5,3.1223506,0.044984122
102.0,27.0,52.5,2.9291247,0.044984127
102.5,27.0,52.5,3.0330938,0.044984165
103.0,27.0,52.5,3.2715768,0.044984232
103.5,27.0,52.5,3.1010948,0.044984398
104.0,27.0,52.5,3.1474805,0.044984703
104.5,27.0,52.5,3.1429418,0.044985395
105.0,27.0,52.5,3.1455437,0.044986902
105.5,27.0,52.5,3.1899577,0.044990224
106.0,27.0,52.5,3.1685103,0.044996314
106.5,27.0,52.5,3.1817722,0.045050364
107.0,27.0,52.5,3.1905512,0.045132827
96.0,27.5,52.5,3.0775779,0.045138138
96.5,27.5,52.5,3.0467068,0.045056688
97.0,27.5,52.5,2.9460554,0.045002766
97.5,27.5,52.5,3.0567598,0.044996616
98.0,27.5,52.5,3.0909787,0.044993337
98.5,27.5,52.5,3.0812057,0.044991834
99.0,27.5,52.5,3.1421991,0.044991152
99.5,27.5,52.5,2.9319006,0.044990848
100.0,27.5,52.5,2.9651262,0.044990685
100.5,27.5,52.5,2.9973403,0.044990619
101.0,27.5,52.5,2.956139,0.044990581
101.5,27.5,52.5,3.2224654,0.044990576
102.0,27.5,52.5,2.9013308,0.044990581
102.5,27.5,52.5,3.0984969,0.044990619
103.0,27.5,52.5,3.1588759,0.044990684
103.5,27.5,52.5,3.0442768,0.044990848
104.0,27.5,52.5,3.2528387,0.044991148
104.5,27.5,52.5,3.070986,0.044991831
105.0,27.5,52.5,3.1668973,0.044993318
105.5,27.5,52.5,3.2072218,0.044996599
106.0,27.5,52.5,3.2007392,0.045002662
106.5,27.5,52.5,3.1866155,0.045056271
107.0,27.5,52.5,3.2398839,0.045137727
96.0,28.0,52.5,3.2306795,0.045143159
96.5,28.0,52.5,3.1939305,0.045062784
97.0,28.0,52.5,3.2922166,0.045009312
97.5,28.0,52.5,3.0964433,0.045003187
98.0,28.0,52.5,2.8146048,0.044999947
98.5,28.0,52.5,2.7426403,0.044998462
99.0,28.0,52.5,3.0414267,0.044997787
99.5,28.0,52.5,2.8786025,0.044997488
100.0,28.0,52.5,2.844326,0.044997326
100.5,28.0,52.5,3.0410688,0.044997261
101.0,28.0,52.5,2.8911867,0.044997224
101.5,28.0,52.5,3.1694826,0.044997219
102.0,28.0,52.5,2.9415275,0.044997224
102.5,28.0,52.5,3.0393365,0.044997261
103.0,28.0,52.5,2.9770606,0.044997325
103.5,28.0,52.5,2.9970634,0.044997487
104.0,28.0,52.5,3.097632,0.044997783
104.5,28.0,52.5,3.0306892,0.044998459
105.0,28.0,52.5,3.2665811,0.044999928
105.5,28.0,52.5,3.0439749,0.04500317
106.0,28.0,52.5,3.1679303,0.045009206
106.5,28.0,52.5,3.1615821,0.045062362
107.0,28.0,52.5,3.2079011,0.045142749
96.0,28.5,52.5,3.3161214,0.045148337
96.5,28.5,52.5,2.9667149,0.045069095
97.0,28.5,52.5,2.8386184,0.045016072
97.5,28.5,52.5,2.7359345,0.045009973
98.0,28.5,52.5,3.0821221,0.045006777
98.5,28.5,52.5,2.8998528,0.045005314
99.0,28.5,52.5,2.9455182,0.045004648
99.5,28.5,52.5,3.0979395,0.045004354
100.0,28.5,52.5,2.7161632,0.045004195
100.5,28.5,52.5,3.0457698,0.045004131
101.0,28.5,52.5,2.9031657,0.045004095
101.5,28.5,52.5,2.9296203,0.04500409
102.0,28.5,52.5,3.1121562,0.045004095
102.5,28.5,52.5,3.0675067,0.045004131
103.0,28.5,52.5,3.072097,0.045004194
103.5,28.5,52.5,2.9403427,0.045004353
104.0,28.5,52.5,3.1442067,0.045004643
104.5,28.5,52.5,3.1426883,0.045005311
105.0,28.5,52.5,3.2473726,0.045006758
105.5,28.5,52.5,3.1417151,0.045009956
106.0,28.5,52.5,3.2305942,0.045015965
106.5,28.5,52.5,3.2135675,0.045068667
107.0,28.5,52.5,3.2914027,0.045147929
96.0,29.0,52.5,3.0684903,0.045153764
96.5,29.0,52.5,3.1876595,0.045075798
97.0,29.0,52.5,2.4622553,0.045023243
97.5,29.0,52.5,2.9197987,0.045017157
98.0,29.0,52.5,3.1482148,0.045013997
98.5,29.0,52.5,2.8438732,0.045012544
99.0,29.0,52.5,3.2319043,0.045011883
99.5,29.0,52.5,3.0062401,0.045011592
100.0,29.0,52.5,2.6697144,0.045011435
100.5,29.0,52.5,3.0333612,0.045011373
101.0,29.0,52.5,3.0952769,0.045011336
101.5,29.0,52.5,2.8159661,0.045011332
102.0,29.0,52.5,2.9317546,0.045011336
102.5,29.0,52.5,2.9953147,0.045011373
103.0,29.0,52.5,3.1819422,0.045011434
103.5,29.0,52.5,3.2982359,0.045011592
104.0,29.0,52.5,3.2597357,0.045011879
104.5,29.0,52.5,3.1796862,0.045012541
105.0,29.0,52.5,3.1994736,0.045013977
105.5,29.0,52.5,3.1718128,0.04501714
106.0,29.0,52.5,3.2018653,0.045023133
106.5,29.0,52.5,3.1944335,0.045075364
107.0,29.0,52.5,3.1773236,0.045153356
96.0,29.5,52.5,2.5979306,0.045159618
96.5,29.5,52.5,2.7715324,0.045082974
97.0,29.5,52.5,2.9493572,0.045030843
97.5,29.5,52.5,3.0115079,0.045024783
98.0,29.5,52.5,2.9312317,0.045021677
98.5,29.5,52.5,2.7870514,0.04502025
99.0,29.5,52.5,3.0379562,0.0450196
99.5,29.5,52.5,2.9484878,0.045019314
100.0,29.5,52.5,2.9354851,0.04501916
100.5,29.5,52.5,2.8490278,0.045019099
101.0,29.5,52.5,2.8505893,0.045019064
101.5,29.5,52.5,2.7121429,0.045019059
102.0,29.5,52.5,2.8075045,0.045019063
102.5,29.5,52.5,2.970887,0.045019099
103.0,29.5,52.5,3.0471456,0.045019159
103.5,29.5,52.5,3.1270512,0.045019314
104.0,29.5,52.5,3.093725,0.045019595
104.5,29.5,52.5,3.2979719,0.045020246
105.0,29.5,52.5,3.2247529,0.045021657
105.5,29.5,52.5,3.2396336,0.045024766
106.0,29.5,52.5,3.1680021,0.045030732
106.5,29.5,52.5,3.1872302,0.045082535
107.0,29.5,52.5,3.1667084,0.04515921
96.0,30.0,52.5,2.8486845,0.045166467
96.5,30.0,52.5,2.7354726,0.045091557
97.0,30.0,52.5,2.8216006,0.045039922
97.5,30.0,52.5,2.9002135,0.045033779
98.0,30.0,52.5,2.9723455,0.045030685
98.5,30.0,52.5,3.0003332,0.045029243
99.0,30.0,52.5,3.0297197,0.045028596
99.5,30.0,52.5,2.7986571,0.045028312
100.0,30.0,52.5,2.8021209,0.045028159
100.5,30.0,52.5,2.9026292,0.045028099
101.0,30.0,52.5,3.0048573,0.045028063
101.5,30.0,52.5,2.9433705,0.045028059
102.0,30.0,52.5,3.1269211,0.045028063
102.5,30.0,52.5,3.1231177,0.045028099
103.0,30.0,52.5,3.2014175,0.045028158
103.5,30.0,52.5,3.1727842,0.045028312
104.0,30.0,52.5,3.1714881,0.045028591
104.5,30.0,52.5,3.2528572,0.04502924
105.0,30.0,52.5,3.1441366,0.045030664
105.5,30.0,52.5,3.2366288,0.04503376
106.0,30.0,52.5,3.2317376,0.045039805
106.5,30.0,52.5,3.1773661,0.045091106
107.0,30.0,52.5,3.1931034,0.045166053
96.0,30.5,52.5,3.051197,0.045175963
96.5,30.5,52.5,2.934411,0.045102326
97.0,30.5,52.5,2.7714447,0.045051007
97.5,30.5,52.5,2.9691734,0.045044976
98.0,30.5,52.5,2.8436771,0.045041948
98.5,30.5,52.5,2.7945855,0.045040549
99.0,30.5,52.5,2.8885219,0.045039915
99.5,30.5,52.5,2.8412578,0.045039639
100.0,30.5,52.5,2.8929613,0.045039489
100.5,30.5,52.5,2.9935051,0.04503943
101.0,30.5,52.5,2.9042737,0.045039396
101.5,30.5,52.5,2.9957658,0.045039392
102.0,30.5,52.5,2.9049703,0.045039396
102.5,30.5,52.5,2.9490033,0.04503943
103.0,30.5,52.5,3.0973968,0.045039488
103.5,30.5,52.5,3.1082854,0.045039638
104.0,30.5,52.5,3.0817762,0.04503991
104.5,30.5,52.5,3.1073772,0.045040545
105.0,30.5,52.5,3.1732635,0.045041926
105.5,30.5,52.5,3.0787643,0.045044958
106.0,30.5,52.5,3.1853362,0.045050888
106.5,30.5,52.5,3.2211696,0.045101869
107.0,30.5,52.5,3.2751707,0.045175535
96.0,31.0,52.5,2.8325303,0.045188878
96.5,31.0,52.5,2.8285899,0.045115642
97.0,31.0,52.5,2.7291973,0.045065355
97.5,31.0,52.5,2.8198242,0.045058329
98.0,31.0,52.5,2.8241698,0.045055269
98.5,31.0,52.5,2.9104175,0.045053873
99.0,31.0,52.5,2.8052525,0.045053223
99.5,31.0,52.5,2.8356823,0.045052948
100.0,31.0,52.5,2.7965738,0.045052796
100.5,31.0,52.5,2.8914517,0.045052739
101.0,31.0,52.5,2.7827372,0.045052703
101.5,31.0,52.5,2.9248087,0.0450527
102.0,31.0,52.5,2.8526629,0.045052703
102.5,31.0,52.5,3.1169707,0.045052739
103.0,31.0,52.5,3.111025,0.045052795
103.5,31.0,52.5,2.9768055,0.045052948
104.0,31.0,52.5,3.2082948,0.045053218
104.5,31.0,52.5,3.2292522,0.045053869
105.0,31.0,52.5,3.2606486,0.045055244
105.5,31.0,52.5,3.1935252,0.045058307
106.0,31.0,52.5,3.1871022,0.045065209
106.5,31.0,52.5,3.1020654,0.045115155
107.0,31.0,52.5,3.2256492,0.045188428
96.0,31.5,52.5,2.8560834,0.04526081
96.5,31.5,52.5,2.9115554,0.045184253
97.0,31.5,52.5,2.9239699,0.045132451
97.5,31.5,52.5,2.9811464,0.04512721
98.0,31.5,52.5,2.8221773,0.045124084
98.5,31.5,52.5,3.0235118,0.045122678
99.0,31.5,52.5,2.9749954,0.04512201
99.5,31.5,52.5,2.9363085,0.045121728
100.0,31.5,52.5,2.8684069,0.04512157
100.5,31.5,52.5,3.0708955,0.04512151
101.0,31.5,52.5,2.8254053,0.045121475
101.5,31.5,52.5,2.9397611,0.04512147
102.0,31.5,52.5,3.0540874,0.045121474
102.5,31.5,52.5,2.8724852,0.04512151
103.0,31.5,52.5,3.1801462,0.045121569
103.5,31.5,52.5,3.0786785,0.045121727
104.0,31.5,52.5,3.2492174,0.045122005
104.5,31.5,52.5,3.0837657,0.045122674
105.0,31.5,52.5,3.164043,0.045124061
105.5,31.5,52.5,3.1632114,0.04512719
106.0,31.5,52.5,3.2053313,0.045132319
106.5,31.5,52.5,3.1584252,0.045183764
107.0,31.5,52.5,3.1918587,0.045260246
96.0,32.0,52.5,2.774946,0.045340357
96.5,32.0,52.5,2.8605272,0.045283533
97.0,32.0,52.5,2.7880475,0.045234576
97.5,32.0,52.5,2.9353378,0.045229259
98.0,32.0,52.5,2.8926745,0.045226281
98.5,32.0,52.5,2.8917483,0.045225335
99.0,32.0,52.5,2.8345516,0.045224861
99.5,32.0,52.5,2.8592886,0.045224708
100.0,32.0,52.5,2.8448737,0.045224617
100.5,32.0,52.5,2.902564,0.045224591
101.0,32.0,52.5,2.9657913,0.045224572
101.5,32.0,52.5,2.9900926,0.045224572
102.0,32.0,52.5,2.9337291,0.045224572
102.5,32.0,52.5,2.7838679,0.045224591
103.0,32.0,52.5,2.8419312,0.045224616
103.5,32.0,52.5,2.9328717,0.045224708
104.0,32.0,52.5,3.0844761,0.045224858
104.5,32.0,52.5,3.1561022,0.045225333
105.0,32.0,52.5,3.0991722,0.045226263
105.5,32.0,52.5,3.1516881,0.045229237
106.0,32.0,52.5,3.200729,0.045234452
106.5,32.0,52.5,3.179254,0.04528301
107.0,32.0,52.5,3.2019985,0.045339883
96.0,21.0,57.5,3.3153303,0.046495577
96.5,21.0,57.5,3.2861815,0.046434624
97.0,21.0,57.5,3.1093819,0.046385377
97.5,21.0,57.5,3.2521863,0.046381154
98.0,21.0,57.5,3.1770947,0.046377937
98.5,21.0,57.5,3.2951402,0.04637696
99.0,21.0,57.5,3.3214371,0.046376448
99.5,21.0,57.5,3.0944429,0.046376274
100.0,21.0,57.5,3.2645532,0.046376169
100.5,21.0,57.5,3.3463964,0.046376137
101.0,21.0,57.5,3.2678087,0.046376114
101.5,21.0,57.5,3.2070492,0.046376114
102.0,21.0,57.5,3.1608539,0.046376114
102.5,21.0,57.5,3.3401424,0.046376137
103.0,21.0,57.5,3.2245961,0.046376168
103.5,21.0,57.5,3.3085053,0.046376273
104.0,21.0,57.5,3.3505545,0.046376445
104.5,21.0,57.5,3.2653966,0.046376957
105.0,21.0,57.5,3.3392144,0.046377921
105.5,21.0,57.5,3.2578638,0.046381134
106.0,21.0,57.5,3.2829012,0.046385278
106.5,21.0,57.5,3.3188535,0.046434253
107.0,21.0,57.5,3.3321365,0.046495137
96.0,21.5,57.5,3.2648348,0.046430639
96.5,21.5,57.5,3.2094697,0.04635241
97.0,21.5,57.5,3.2192583,0.046302168
97.5,21.5,57.5,3.344699,0.046298708
98.0,21.5,57.5,3.1458406,0.046295368
98.5,21.5,57.5,3.1606169,0.046294017
99.0,21.5,57.5,3.2205821,0.04629333
99.5,21.5,57.5,3.0882008,0.046293036
100.0,21.5,57.5,3.2003247,0.046292867
100.5,21.5,57.5,3.0984677,0.046292802
101.0,21.5,57.5,3.1794043,0.046292761
101.5,21.5,57.5,3.1479723,0.046292757
102.0,21.5,57.5,3.1719032,0.046292761
102.5,21.5,57.5,3.2011442,0.046292801
103.0,21.5,57.5,2.9885998,0.046292866
103.5,21.5,57.5,3.0818436,0.046293036
104.0,21.5,57.5,3.2151977,0.046293326
104.5,21.5,57.5,3.2034065,0.046294014
105.0,21.5,57.5,3.2264367,0.046295348
105.5,21.5,57.5,3.1514092,0.046298691
106.0,21.5,57.5,3.2229322,0.046302059
106.5,21.5,57.5,3.1152269,0.046352057
107.0,21.5,57.5,3.2857414,0.046430127
96.0,22.0,57.5,3.3864138,0.046376582
96.5,22.0,57.5,3.4407288,0.046300441
97.0,22.0,57.5,3.2680258,0.046252608
97.5,22.0,57.5,3.041378,0.046247689
98.0,22.0,57.5,3.2862114,0.046244489
98.5,22.0,57.5,3.1482046,0.046243151
99.0,22.0,57.5,3.2009004,0.0462425
99.5,22.0,57.5,3.2207139,0.046242218
100.0,22.0,57.5,3.1835403,0.046242058
100.5,22.0,57.5,3.2317824,0.046241996
101.0,22.0,57.5,3.2616577,0.046241957
101.5,22.0,57.5,3.1571991,0.046241954
102.0,22.0,57.5,3.1961066,0.046241957
102.5,22.0,57.5,3.2616041,0.046241996
103.0,22.0,57.5,3.4194952,0.046242057
103.5,22.0,57.5,3.4055876,0.046242218
104.0,22.0,57.5,3.156864,0.046242496
104.5,22.0,57.5,3.1966904,0.046243148
105.0,22.0,57.5,3.4780896,0.046244467
105.5,22.0,57.5,3.1089151,0.046247669
106.0,22.0,57.5,3.2105834,0.046252489
106.5,22.0,57.5,3.1926065,0.046300086
107.0,22.0,57.5,3.2786731,0.046376133
96.0,22.5,57.5,3.2711728,0.046374867
96.5,22.5,57.5,3.2874038,0.046300424
97.0,22.5,57.5,3.1495215,0.046252098
97.5,22.5,57.5,3.057234,0.046248376
98.0,22.5,57.5,3.1056903,0.046245269
98.5,22.5,57.5,3.0730053,0.046244004
99.0,22.5,57.5,3.1685511,0.046243382
99.5,22.5,57.5,3.0731163,0.046243115
100.0,22.5,57.5,3.1701212,0.046242961
100.5,22.5,57.5,3.1460427,0.046242902
101.0,22.5,57.5,3.1783291,0.046242864
101.5,22.5,57.5,3.0963395,0.046242861
102.0,22.5,57.5,3.2410889,0.046242864
102.5,22.5,57.5,3.1782697,0.046242902
103.0,22.5,57.5,3.5024676,0.046242959
103.5,22.5,57.5,3.0157239,0.046243114
104.0,22.5,57.5,3.0805033,0.046243378
104.5,22.5,57.5,3.3280104,0.046244001
105.0,22.5,57.5,3.3465642,0.04624525
105.5,22.5,57.5,3.2110275,0.04624836
106.0,22.5,57.5,3.1081535,0.046251998
106.5,22.5,57.5,3.3818544,0.04630008
107.0,22.5,57.5,3.1452527,0.046374427
96.0,23.0,57.5,3.2803806,0.046374747
96.5,23.0,57.5,3.2602286,0.046300932
97.0,23.0,57.5,3.2289434,0.046253148
97.5,23.0,57.5,3.2865391,0.04624944
98.0,23.0,57.5,3.2773083,0.046246344
98.5,23.0,57.5,3.0891495,0.046245088
99.0,23.0,57.5,3.1565264,0.046244466
99.5,23.0,57.5,3.1536983,0.046244202
100.0,23.0,57.5,3.277744,0.046244048
100.5,23.0,57.5,3.1175374,0.04624399
101.0,23.0,57.5,3.1041358,0.046243953
101.5,23.0,57.5,3.0890313,0.04624395
102.0,23.0,57.5,3.2078469,0.046243953
102.5,23.0,57.5,3.0511833,0.04624399
103.0,23.0,57.5,3.0668565,0.046244047
103.5,23.0,57.5,2.94663,0.046244201
104.0,23.0,57.5,3.0680397,0.046244462
104.5,23.0,57.5,3.0265135,0.046245085
105.0,23.0,57.5,3.2629538,0.046246325
105.5,23.0,57.5,3.2910054,0.046249424
106.0,23.0,57.5,3.152275,0.046253049
106.5,23.0,57.5,3.2106571,0.046300585
107.0,23.0,57.5,3.1863202,0.046374315
96.0,23.5,57.5,3.2424449,0.046377184
96.5,23.5,57.5,3.4592683,0.046303699
97.0,23.5,57.5,3.2793289,0.046256302
97.5,23.5,57.5,2.9629702,0.046252727
98.0,23.5,57.5,3.0922197,0.046249687
98.5,23.5,57.5,3.225926,0.046248494
99.0,23.5,57.5,3.1509851,0.046247883
99.5,23.5,57.5,2.9953763,0.046247631
100.0,23.5,57.5,3.182155,0.04624748
100.5,23.5,57.5,3.1698357,0.046247425
101.0,23.5,57.5,3.1888285,0.046247389
101.5,23.5,57.5,3.1175039,0.046247386
102.0,23.5,57.5,3.04832,0.046247389
102.5,23.5,57.5,3.085248,0.046247425
103.0,23.5,57.5,3.3473549,0.046247479
103.5,23.5,57.5,3.2014091,0.046247631
104.0,23.5,57.5,3.0956335,0.046247879
104.5,23.5,57.5,3.2735969,0.046248492
105.0,23.5,57.5,3.1761663,0.046249669
105.5,23.5,57.5,3.1645136,0.046252712
106.0,23.5,57.5,3.2610642,0.046256205
106.5,23.5,57.5,3.1874134,0.046303351
107.0,23.5,57.5,3.2514831,0.046376755
96.0,24.0,57.5,3.3357781,0.046380373
96.5,24.0,57.5,3.2062749,0.04630753
97.0,24.0,57.5,3.3944515,0.04626059
97.5,24.0,57.5,3.1493609,0.046257056
98.0,24.0,57.5,3.1245344,0.046254042
98.5,24.0,57.5,3.2480292,0.046252865
99.0,24.0,57.5,3.0422483,0.046252258
99.5,24.0,57.5,3.3246049,0.046252011
100.0,24.0,57.5,3.2736821,0.046251861
100.5,24.0,57.5,3.1145699,0.046251808
101.0,24.0,57.5,3.0268398,0.046251771
101.5,24.0,57.5,3.1230738,0.046251769
102.0,24.0,57.5,3.2266667,0.046251771
102.5,24.0,57.5,3.1291985,0.046251808
103.0,24.0,57.5,3.1179134,0.04625186
103.5,24.0,57.5,3.176203,0.04625201
104.0,24.0,57.5,3.1315936,0.046252254
104.5,24.0,57.5,3.0856189,0.046252863
105.0,24.0,57.5,3.1590356,0.046254023
105.5,24.0,57.5,3.22912,0.04625704
106.0,24.0,57.5,3.2659604,0.046260493
106.5,24.0,57.5,3.2065653,0.046307178
107.0,24.0,57.5,3.2287427,0.046379945
96.0,24.5,57.5,3.5160408,0.046383976
